USER1_ID,USER2_ID
6024,6654
6024,38397
6024,43612
6026,17504
6026,32110
6027,48845
6028,27739
6028,33665
6028,44810
6029,7675
6029,31622
6029,31729
6029,44016
6029,44687
6030,22665
6030,30504
6030,48181
6032,11714
6033,831
6034,5573
6034,46273
6035,3238
6035,11830
6035,15163
6035,37958
6036,2037
6036,23672
6036,48529
6037,8511
6037,36183
6037,41938
6037,44400
6038,1810
6038,26499
6038,31165
6038,40204
6039,37702
6040,15750
6041,3033
6041,3988
6041,9749
6041,16992
6042,2630
6042,46670
6043,3906
6043,5689
6043,17328
6043,17329
6043,18682
6043,35168
6044,31848
6045,19325
6045,36541
6047,40552
6048,25908
6048,27609
6049,552
6049,23225
6050,19066
6051,20962
6052,26737
6052,35399
6052,44240
6053,44785
6053,48102
6054,49519
6055,15525
6056,9580
6056,17651
6056,42389
6057,37359
6058,2425
6058,16786
6058,32772
6058,43626
6058,46731
6059,23410
6060,1052
6060,39821
6061,431
6061,8059
6061,8571
6061,11133
6061,28442
6061,32824
6062,13890
6062,42872
6063,13094
6063,35780
6063,38519
6064,25665
6064,29415
6064,44866
6065,35152
6066,25493
6066,39891
6066,49726
6068,5205
6068,37854
6069,3399
6069,24960
6071,18843
6072,5640
6072,10210
6072,17892
6074,15882
6074,27647
6074,37950
6075,6021
6076,3540
6076,32068
6077,11023
6077,49324
6078,22051
6078,31090
6079,347
6079,7472
6079,10510
6082,12645
6082,19921
6082,25907
6082,36346
6082,39067
6082,39881
6083,42101
6084,4581
6084,16633
6085,15190
6085,41421
6086,32012
6087,23171
6087,28519
6087,30094
6089,237
6089,26865
6090,26754
6090,38297
6090,48544
6091,33013
6091,34129
6092,3185
6092,3486
6092,7608
6093,23648
6093,33516
6093,33939
6094,24861
6094,28665
6094,41787
6095,23929
6095,28929
6096,19709
6096,42295
6099,8868
6099,15787
6099,35569
6100,37347
6101,36043
6101,38404
6102,27850
6102,33477
6103,41152
6103,46652
6104,13204
6105,21776
6106,39718
6106,41510
6107,35507
6107,41627
6108,20160
6108,22837
6108,40662
6109,5226
6109,36973
6110,5352
6110,15379
6110,26753
6110,46560
6110,47874
6113,13988
6113,30350
6114,23944
6114,38129
6114,49235
6115,2409
6115,16169
6115,17728
6117,39097
6118,8767
6118,38481
6118,41884
6118,47916
6121,5640
6124,13819
6125,8695
6125,21863
6125,33567
6125,47162
6126,9128
6126,44561
6127,24873
6128,20734
6128,20893
6128,22204
6128,44025
6129,24304
6129,38277
6131,10896
6131,11026
6131,26363
6131,46836
6132,5700
6132,23568
6133,29362
6133,38147
6133,44541
6134,49978
6136,2760
6136,8116
6137,10116
6138,11204
6138,35980
6140,1455
6141,21768
6142,12519
6142,25657
6142,30268
6142,30709
6142,41036
6143,10134
6143,31367
6144,47473
6144,49838
6145,10623
6145,33182
6145,41870
6145,43991
6146,39040
6146,40370
6147,27837
6148,37942
6149,21715
6150,3943
6150,4975
6150,32417
6151,24824
6151,25431
6151,25584
6151,43492
6151,49855
6152,25895
6152,38322
6153,18022
6153,35398
6154,4909
6154,39289
6157,36245
6157,44698
6159,3130
6159,29096
6159,30747
6159,43010
6160,43824
6161,946
6161,33943
6162,38935
6163,13708
6163,24073
6163,30690
6164,23414
6164,27243
6164,31068
6165,36104
6166,13361
6166,13897
6166,44956
6167,11902
6167,47511
6168,15340
6169,7527
6169,36354
6170,31990
6170,41736
6171,23258
6172,13857
6172,16901
6172,19983
6172,49172
6173,24468
6174,45149
6176,1466
6176,30072
6177,1194
6177,13974
6179,330
6179,24766
6179,24773
6179,26649
6180,22355
6181,31411
6182,34235
6183,3898
6183,29166
6183,31597
6183,41381
6183,46256
6184,48286
6185,17905
6185,25308
6185,26575
6186,21067
6186,34496
6186,37514
6187,26083
6188,28362
6189,1406
6190,36825
6190,38112
6191,7352
6191,21046
6191,38665
6192,13933
6192,25182
6193,2987
6193,18360
6194,6587
6195,8331
6195,9847
6195,18707
6195,19292
6195,27048
6195,34741
6195,37118
6196,15773
6196,38131
6196,46740
6197,16703
6198,11360
6198,27661
6199,32997
6199,41932
6200,19904
6200,21157
6201,3394
6201,33059
6201,33803
6202,17694
6203,21033
6203,35308
6203,47430
6203,49710
6204,47512
6205,6958
6205,7442
6205,9969
6205,15207
6206,33304
6207,10989
6207,44706
6210,23111
6210,27096
6211,37149
6212,4392
6212,8070
6213,18271
6213,26504
6213,31509
6213,32025
6214,7633
6214,8593
6214,11229
6215,9125
6215,40460
6215,48441
6216,3442
6216,24021
6216,26452
6216,33510
6217,37228
6218,9527
6218,11079
6219,6816
6219,10288
6219,25413
6220,13013
6220,18699
6220,26432
6221,21061
6221,23321
6221,23531
6222,21371
6222,23930
6224,12436
6225,16495
6225,39824
6227,1063
6227,26200
6227,33974
6228,14972
6228,30498
6229,11379
6229,19101
6229,42830
6229,47287
6230,18284
6230,36924
6231,5700
6231,33889
6231,40806
6232,11472
6232,20578
6232,38490
6233,48673
6234,7571
6234,43855
6234,45346
6236,43904
6237,397
6237,24814
6238,8083
6239,3458
6240,35360
6240,39732
6241,22367
6242,18832
6242,49043
6243,34364
6243,34623
6244,13112
6244,16086
6245,9461
6245,48574
6246,3345
6247,18821
6248,37337
6249,4537
6249,22430
6249,35806
6249,41128
6250,11134
6250,13947
6250,25457
6250,48271
6251,18662
6251,48910
6252,15384
6252,39445
6254,8680
6254,13441
6256,11696
6256,49929
6257,24690
6258,3168
6258,7135
6258,44702
6259,13381
6259,28082
6259,34282
6260,38089
6260,48296
6261,31837
6262,2091
6262,17969
6262,46355
6263,4905
6264,8315
6264,17360
6264,30752
6264,40625
6265,2277
6265,20351
6265,22853
6265,30526
6266,6804
6267,31002
6267,48327
6268,31961
6268,35546
6269,107
6270,2891
6270,12980
6271,24247
6272,5462
6272,8399
6272,12315
6272,15956
6273,11509
6273,14268
6274,4301
6274,19851
6274,32097
6274,39092
6276,18440
6276,27813
6276,49548
6277,17770
6277,28398
6278,2052
6278,9296
6278,12016
6278,14066
6278,33909
6278,33969
6279,16659
6279,24976
6279,34015
6280,13676
6281,32930
6282,23556
6282,30206
6282,42563
6283,7172
6285,9359
6285,11367
6285,32300
6286,46546
6287,609
6287,21224
6287,28237
6288,45073
6289,6654
6289,38492
6291,22263
6291,32207
6291,42246
6291,43126
6292,36732
6293,4202
6293,15439
6293,29818
6293,30021
6293,34384
6293,49950
6294,17305
6294,27779
6295,10170
6295,26083
6296,31377
6297,13942
6298,75
6298,20354
6298,34681
6299,12354
6299,13697
6300,44069
6301,3597
6301,27560
6301,32919
6302,3442
6302,11354
6303,7755
6303,24719
6304,11471
6304,38137
6304,49282
6305,40677
6306,5478
6306,19161
6306,33911
6308,29785
6309,10919
6310,19271
6310,42313
6311,752
6311,31297
6312,39993
6313,256
6313,23259
6314,24596
6314,34211
6315,7177
6315,41878
6316,39858
6316,43854
6317,8844
6317,36294
6317,42695
6318,31723
6318,40706
6319,9743
6319,23953
6321,39426
6322,519
6322,34052
6323,7503
6323,16759
6323,22986
6324,8598
6324,13637
6325,24288
6326,3416
6326,19715
6326,36292
6327,3677
6327,12007
6327,21668
6327,36155
6328,5230
6328,32104
6330,30932
6331,21783
6331,28235
6332,20177
6333,4886
6333,9942
6334,105
6334,6215
6335,37369
6335,48680
6336,5311
6336,44123
6336,47787
6336,49565
6338,19920
6338,24282
6338,46502
6340,472
6340,14289
6340,20431
6340,35629
6340,38712
6341,6394
6341,11664
6341,19307
6341,24303
6341,35270
6342,21073
6342,25424
6344,24785
6344,36780
6344,41942
6345,12903
6345,33854
6346,3204
6346,30254
6346,47910
6347,25844
6348,41374
6348,44233
6348,48150
6349,35805
6350,34545
6350,37456
6352,714
6352,40145
6352,40264
6352,42395
6353,27142
6353,28695
6354,18600
6354,25742
6355,17840
6356,837
6356,5621
6356,19463
6356,21092
6357,9524
6357,38576
6359,8007
6359,8227
6359,9359
6359,49066
6360,10909
6360,45300
6361,43328
6361,47227
6362,26189
6364,16661
6364,27402
6364,34484
6365,6469
6365,12790
6365,30347
6366,33813
6366,40630
6366,41959
6367,9702
6367,32611
6367,40969
6368,46111
6369,6266
6369,23452
6369,41337
6370,11918
6370,21341
6370,22464
6371,17435
6371,22355
6373,40379
6374,48479
6375,42941
6375,45104
6375,46192
6375,47421
6376,8071
6377,18673
6378,16386
6378,20298
6378,36176
6378,41581
6379,10695
6379,26457
6380,40582
6381,29306
6381,49168
6383,6302
6383,11241
6384,27249
6385,4936
6385,39848
6385,43761
6386,27321
6386,33279
6386,45620
6386,48043
6387,33471
6387,38352
6388,37361
6389,14211
6389,19531
6390,13108
6390,15583
6390,19250
6391,29248
6391,41867
6392,13379
6392,27018
6392,27898
6392,33020
6392,35697
6392,44405
6393,8611
6393,31865
6394,11589
6395,43229
6396,13628
6396,25026
6396,27703
6396,49743
6397,2007
6398,32545
6398,49067
6399,13669
6399,25553
6399,42685
6399,46781
6399,47195
6401,25555
6401,25888
6401,27424
6401,38250
6402,14296
6402,25432
6403,17485
6405,45603
6405,48826
6406,3613
6406,9365
6406,19089
6406,36621
6407,8948
6407,27545
6407,30483
6408,22566
6408,28838
6409,430
6409,45106
6411,8957
6411,11705
6412,43017
6413,6458
6413,10891
6413,16401
6413,25341
6414,13517
6414,18513
6414,23844
6414,31356
6414,43794
6415,12699
6416,915
6416,20542
6416,25864
6417,16986
6417,45043
6418,4359
6419,7650
6419,7892
6419,45217
6420,40653
6421,35844
6421,39485
6422,9636
6422,26710
6422,35207
6422,35409
6422,38479
6423,43042
6424,33874
6424,48531
6425,32894
6425,35933
6426,6486
6427,27543
6427,37727
6427,43790
6428,20990
6428,22025
6428,24968
6428,32728
6429,16923
6429,41117
6430,14749
6430,37114
6431,9016
6432,463
6432,12367
6432,18658
6432,19325
6433,4899
6433,15682
6433,26399
6433,37477
6435,3431
6435,20513
6435,29515
6435,34384
6435,40542
6435,41170
6436,24780
6437,21375
6437,34496
6437,37427
6438,12803
6438,22102
6439,22886
6440,23040
6441,9281
6441,15010
6441,15470
6442,22672
6442,39384
6443,16343
6443,43415
6444,3460
6444,22471
6444,25733
6444,29900
6445,42849
6445,48012
6446,10815
6447,48785
6448,28568
6448,39170
6448,41212
6449,2866
6449,14437
6449,26979
6449,47119
6449,48572
6450,800
6450,37257
6451,8714
6451,16068
6451,30341
6451,49803
6452,9102
6453,3394
6453,44971
6456,1213
6456,2353
6457,15348
6458,23828
6459,38449
6460,17806
6460,31733
6461,2408
6461,7831
6462,48180
6463,451
6463,11931
6463,14325
6464,1003
6465,3302
6466,11334
6466,45022
6467,2663
6467,5010
6467,24559
6467,32939
6467,37706
6468,3424
6469,8997
6469,15000
6469,20015
6469,20670
6469,25519
6470,5347
6470,19038
6470,27441
6471,1935
6471,38103
6471,43959
6474,8410
6476,1877
6476,39515
6477,4725
6477,15120
6478,20403
6478,49105
6479,1789
6479,8394
6479,49746
6480,22933
6481,25043
6482,15967
6482,23254
6482,34420
6483,8568
6483,21729
6484,341
6484,5299
6484,14030
6484,47032
6485,8140
6485,20654
6485,28693
6485,28885
6485,35470
6485,47310
6486,8312
6487,34591
6489,21972
6489,25303
6489,41865
6491,17082
6491,27290
6491,27931
6492,2541
6493,2615
6494,3177
6494,42767
6495,5783
6495,39376
6495,48561
6497,5763
6497,37755
6499,11885
6500,27744
6501,19944
6501,26154
6501,42326
6502,21147
6502,44289
6503,9037
6503,18101
6504,31
6504,41804
6505,6093
6505,20618
6506,26505
6506,37037
6506,41296
6507,8973
6507,17785
6508,12475
6508,17137
6508,21023
6509,23433
6510,9439
6510,11923
6510,23365
6511,8559
6511,38787
6511,41151
6511,41315
6512,20813
6512,27011
6512,32871
6512,38802
6514,3890
6514,7987
6514,30104
6514,43962
6515,17241
6515,38038
6515,40120
6515,49018
6516,24688
6516,29146
6517,9816
6517,13637
6518,9354
6518,39073
6518,48875
6519,8227
6520,20615
6520,40371
6520,42601
6521,5643
6521,13407
6521,28251
6521,35766
6521,41075
6522,38647
6522,39859
6523,8514
6523,38387
6523,41695
6524,13228
6524,17531
6524,39985
6524,41566
6525,7933
6525,20789
6525,23374
6525,29018
6526,6615
6526,9692
6526,31208
6526,36677
6527,5733
6527,20910
6528,14505
6529,14486
6529,16208
6529,23329
6531,8421
6531,33453
6532,27392
6533,28948
6535,5829
6536,7148
6536,28484
6536,43225
6536,47840
6537,17432
6537,28103
6537,35667
6537,41689
6538,12963
6538,22827
6538,26119
6539,25286
6539,29962
6540,20668
6541,2188
6542,39776
6543,7369
6543,19202
6543,42438
6544,25541
6544,35776
6544,39935
6544,45733
6546,37329
6546,43300
6546,47861
6547,893
6547,27646
6547,32840
6547,45412
6548,16448
6548,45369
6549,19851
6549,27813
6549,46976
6550,168
6550,10970
6551,14086
6551,32603
6551,41056
6552,21516
6552,30628
6553,5878
6553,43264
6554,4178
6554,47494
6555,12355
6555,13427
6555,36693
6555,48485
6556,6160
6556,10652
6556,33038
6556,36720
6557,9579
6557,31248
6557,43771
6557,47020
6558,1871
6558,2976
6558,15392
6558,19300
6560,44734
6560,46024
6561,2547
6561,17201
6561,33483
6562,22256
6562,30776
6563,11008
6563,12276
6563,22898
6563,43042
6564,5134
6566,18515
6567,6855
6567,31428
6568,30570
6569,19271
6569,24857
6569,27490
6570,3520
6570,15356
6570,15432
6570,30041
6570,47899
6571,40655
6571,49165
6573,3448
6573,9213
6573,19838
6574,23740
6574,28805
6575,7220
6575,49586
6576,22827
6576,28011
6576,32230
6579,17135
6579,30268
6579,32761
6579,41672
6580,18855
6580,33176
6580,48466
6581,4781
6581,25120
6581,38956
6582,19924
6582,29500
6582,37437
6582,45144
6583,14143
6584,18827
6584,20857
6584,25208
6584,26362
6584,49913
6585,14239
6585,16434
6585,31356
6585,46330
6586,7406
6586,25002
6588,24777
6588,31806
6588,35409
6589,23298
6589,29288
6589,31603
6591,22617
6591,38331
6591,46752
6592,9156
6592,38838
6593,2986
6593,8893
6593,20784
6593,27230
6593,28952
6594,10422
6594,14685
6594,29944
6595,23930
6595,42334
6597,47083
6597,49554
6597,49839
6598,6456
6598,26942
6599,26264
6599,37908
6600,39163
6600,48019
6601,5493
6601,10472
6601,21290
6601,32169
6601,42410
6601,43177
6601,45092
6602,6753
6603,14011
6603,30996
6603,34729
6604,46285
6606,19691
6607,9838
6607,11805
6607,12871
6607,21474
6607,42641
6607,43571
6608,33404
6609,20334
6609,26814
6609,35117
6610,18352
6610,33582
6610,36418
6611,3663
6611,43191
6612,32981
6613,8506
6614,4566
6615,5797
6615,12477
6615,38041
6615,48357
6615,48743
6616,27471
6616,39617
6617,21261
6617,34600
6617,45062
6618,42948
6618,48133
6620,13739
6620,15717
6620,30654
6621,38353
6623,7712
6623,15288
6623,32813
6624,5744
6624,12322
6624,20682
6624,34858
6625,8668
6625,16951
6625,21982
6626,9472
6626,30961
6626,33875
6626,44348
6626,47506
6627,11813
6627,23953
6627,29791
6627,32230
6627,34418
6627,39473
6627,49722
6628,22759
6628,31046
6629,22198
6629,27290
6630,1777
6631,11588
6632,3637
6632,19037
6633,17252
6633,48384
6634,16681
6635,3536
6635,22159
6635,22569
6636,38948
6637,45045
6638,35272
6639,4807
6639,22001
6639,40375
6640,7391
6640,18828
6640,26245
6641,5720
6642,33796
6642,41610
6643,7292
6644,34364
6645,15367
6645,16322
6645,30939
6646,11474
6647,3311
6647,13516
6647,17926
6647,41545
6648,5976
6649,29078
6650,299
6650,766
6650,16019
6650,16798
6650,20102
6650,35111
6651,20055
6651,47917
6652,35731
6652,48767
6653,9831
6653,16061
6653,18264
6653,33100
6654,27774
6654,45376
6655,26192
6656,34656
6656,42239
6657,16863
6657,36451
6657,43168
6658,17570
6658,41374
6659,27342
6660,17262
6661,8776
6662,23013
6663,23997
6663,40108
6664,6918
6664,16848
6664,24310
6664,45813
6665,5275
6665,36552
6666,19725
6666,32315
6666,32432
6666,39341
6668,6007
6668,13585
6668,21986
6668,32302
6668,34019
6668,38034
6669,8054
6669,25511
6669,29830
6670,6127
6670,16649
6671,27903
6672,26254
6672,28389
6672,28438
6672,30651
6672,35852
6672,46161
6673,22645
6673,30341
6673,46318
6674,23822
6674,29407
6675,25052
6676,197
6676,1556
6677,9095
6678,23383
6678,36788
6679,21897
6679,22368
6679,39636
6680,44051
6680,49247
6681,12983
6681,14051
6681,46999
6681,49056
6682,9782
6682,11923
6682,15760
6682,23245
6683,44937
6684,1078
6687,26255
6687,40838
6688,15900
6688,25061
6689,9454
6689,15779
6689,42129
6689,43762
6690,14276
6690,29389
6691,11038
6691,11337
6691,38319
6691,38445
6692,12199
6693,30125
6693,35436
6694,5623
6694,9099
6694,44973
6695,9612
6696,11099
6696,45230
6697,16365
6697,27901
6697,49703
6698,8302
6698,9989
6700,49783
6701,6887
6701,42599
6705,1425
6705,3673
6705,3730
6706,10872
6706,27663
6706,28544
6706,45015
6708,30896
6709,24123
6709,28156
6711,25500
6712,1707
6712,6576
6712,12471
6712,15858
6713,1460
6714,25421
6715,27473
6715,45721
6716,1200
6716,6293
6716,22633
6716,44280
6717,20028
6718,33136
6719,9979
6719,45135
6720,6917
6720,19018
6720,39566
6720,43370
6721,1220
6721,11643
6722,7514
6723,5221
6723,19187
6723,22766
6723,23562
6724,583
6724,4422
6725,10123
6726,41997
6727,23413
6727,29931
6727,30847
6728,11540
6728,11799
6728,26121
6728,41846
6728,45336
6729,6561
6729,8611
6730,11458
6730,32876
6730,39609
6730,49766
6731,1913
6732,10702
6732,21127
6732,21578
6732,41920
6735,37203
6735,47575
6736,40229
6736,45512
6737,33175
6737,36988
6737,49602
6738,19808
6738,25538
6738,37469
6739,1465
6739,36648
6739,42552
6739,42957
6740,41189
6740,44816
6741,3335
6741,37134
6742,10166
6742,13771
6742,31767
6742,39254
6743,11796
6743,15222
6743,16687
6743,18943
6743,19755
6743,32731
6745,10015
6745,13647
6746,21022
6746,34610
6747,11710
6747,19307
6747,25328
6748,1914
6748,3905
6748,13018
6748,14042
6748,40158
6748,46452
6749,49591
6750,25906
6750,39082
6751,5354
6751,20734
6753,2540
6753,24483
6753,47233
6754,7655
6754,8949
6754,28550
6755,14435
6755,19423
6755,31717
6756,80
6756,1591
6756,2779
6756,43141
6757,30407
6757,49404
6758,19372
6758,36252
6759,9816
6760,29572
6761,19870
6762,6424
6762,11432
6763,5510
6763,25151
6763,38226
6764,4009
6764,27293
6765,18501
6766,3612
6766,18497
6766,23072
6767,13309
6767,21087
6767,49447
6768,8088
6768,41576
6769,205
6769,27031
6770,122
6770,18857
6771,13388
6772,5704
6772,6473
6772,6551
6772,19861
6773,13589
6773,18460
6773,39124
6773,47785
6774,25912
6774,26921
6774,43020
6774,44919
6775,3780
6775,18139
6775,20242
6775,27085
6775,49114
6776,32174
6777,9845
6777,22039
6777,27901
6777,30109
6777,32145
6779,26209
6780,10977
6780,29053
6780,37009
6781,41428
6782,44957
6783,5968
6783,24403
6783,43026
6784,12205
6784,25053
6784,29221
6785,2517
6785,24455
6785,31665
6785,33859
6786,7385
6787,32265
6787,33059
6787,42058
6788,41939
6789,14712
6789,36153
6789,47695
6790,41226
6791,24291
6792,15772
6792,19414
6792,42541
6793,18819
6793,36592
6793,49180
6794,48228
6795,4810
6795,9812
6795,40630
6795,42163
6796,6358
6797,645
6797,11478
6797,12370
6798,4571
6798,15130
6798,25079
6798,38532
6799,31170
6799,49740
6800,1267
6800,15912
6800,16647
6800,29633
6801,25892
6801,43267
6801,48506
6802,779
6802,22299
6803,23997
6803,32431
6803,38576
6804,33857
6806,7442
6807,9936
6807,12988
6807,24957
6807,36666
6807,40821
6808,18612
6809,22498
6810,30514
6810,32828
6810,40857
6810,48054
6811,17449
6812,8312
6812,28951
6814,30183
6814,32461
6817,8069
6817,20202
6817,32094
6817,48276
6818,4695
6818,12949
6818,22141
6819,9267
6819,24283
6819,40632
6820,12031
6820,26885
6820,31702
6822,13446
6822,14608
6822,38084
6822,46989
6823,33270
6823,42629
6823,43480
6824,276
6824,30462
6825,24608
6825,25486
6826,13213
6826,29644
6827,1616
6827,6039
6827,24669
6827,26303
6828,24069
6828,44150
6828,44224
6828,46463
6830,35319
6831,46541
6832,38023
6833,31025
6834,6309
6834,14707
6834,27042
6835,193
6836,24755
6837,3912
6837,17662
6837,39287
6837,48807
6838,18485
6838,45564
6839,47023
6840,7726
6840,9288
6840,12830
6841,1317
6841,14104
6842,12630
6842,26595
6843,31891
6843,44123
6843,46065
6844,33522
6845,16527
6845,47194
6846,18461
6846,23486
6846,34005
6846,49072
6847,11799
6848,13949
6850,47882
6851,39622
6852,28948
6853,24199
6854,1284
6854,15231
6855,26797
6855,40392
6856,6236
6856,7772
6856,29288
6857,23941
6858,18081
6858,49402
6859,23269
6859,44983
6860,27797
6860,37418
6861,31760
6862,47760
6863,12058
6863,23525
6863,29422
6863,41438
6863,43947
6864,4473
6864,42329
6864,42913
6865,4672
6865,11684
6865,21730
6865,24762
6865,25225
6865,45619
6866,31647
6866,49845
6868,26982
6868,28804
6869,13470
6870,35706
6870,41868
6871,21194
6872,5593
6872,41888
6872,48215
6873,4143
6873,4144
6875,13593
6875,28329
6877,3156
6877,20667
6877,28902
6878,40080
6878,45591
6879,25076
6880,22549
6880,37169
6880,48561
6881,1502
6881,19594
6881,42598
6882,12101
6882,35830
6883,6166
6883,6294
6883,11426
6883,31544
6885,31021
6885,39633
6886,10716
6887,48101
6888,6575
6888,9608
6888,13430
6890,19965
6890,26541
6890,26726
6890,35877
6890,43531
6890,44098
6891,34274
6891,37393
6892,532
6893,858
6893,11641
6894,23968
6894,41766
6894,45252
6895,4864
6895,21720
6896,15565
6896,24043
6896,27690
6897,2099
6897,49837
6898,2146
6898,2555
6898,2818
6899,3692
6899,18264
6899,47232
6901,35299
6902,45508
6903,11767
6903,37359
6903,42435
6905,35004
6905,36313
6906,26765
6907,16360
6908,30414
6908,45272
6909,37671
6911,2418
6911,15657
6911,41616
6912,1166
6912,29232
6914,7486
6914,25966
6914,42682
6915,11759
6915,18977
6915,26690
6915,41623
6915,45778
6916,21546
6916,23105
6916,27128
6916,34009
6916,47123
6916,47144
6917,13207
6917,21205
6917,21725
6917,31341
6918,24068
6919,4884
6919,21875
6919,47088
6920,18949
6920,37209
6920,39394
6921,2950
6922,14549
6923,21360
6923,30892
6923,40850
6924,17533
6924,23655
6924,35810
6924,37947
6925,3374
6926,17747
6928,10484
6929,45592
6930,4228
6930,46502
6931,13176
6931,40245
6933,38936
6934,9576
6934,17446
6934,42121
6934,49050
6935,13052
6935,16034
6935,20225
6935,23403
6936,12975
6936,22611
6936,33335
6936,41171
6936,43719
6937,3756
6937,6993
6937,10246
6937,49916
6939,23184
6940,5566
6940,22139
6941,4797
6941,27233
6941,28997
6941,30509
6941,39787
6941,48141
6942,6001
6942,33406
6943,262
6943,28406
6943,31450
6943,45279
6944,916
6944,11695
6944,22596
6944,40135
6944,49514
6945,29762
6947,39792
6947,40622
6948,14325
6948,22593
6948,28128
6950,1229
6951,6916
6951,49835
6952,3883
6952,31882
6953,12492
6953,46082
6954,30964
6954,44798
6955,15854
6955,37303
6956,28921
6956,42047
6956,43834
6957,7013
6957,15620
6957,19086
6957,41390
6958,6595
6959,23230
6959,23805
6959,35039
6961,33
6961,20386
6963,32442
6964,35113
6964,47336
6964,47406
6965,28858
6965,47898
6966,19345
6967,23038
6967,40106
6968,3193
6969,3978
6969,40621
6969,43034
6970,1943
6970,5594
6970,8905
6970,26795
6971,11303
6971,13128
6971,29986
6972,40181
6973,5518
6973,19314
6973,26790
6974,29523
6975,969
6975,41558
6976,27095
6977,34302
6978,12866
6978,36081
6979,44069
6980,18548
6980,19856
6980,29522
6980,49180
6980,49268
6981,32706
6981,34331
6982,17536
6982,23446
6982,25886
6982,30987
6983,8472
6983,25826
6986,2047
6987,5250
6987,38844
6988,18614
6988,40840
6989,3214
6990,36590
6991,42621
6992,11410
6992,31833
6993,11720
6993,49128
6995,39445
6997,2109
6997,38179
6997,47273
6998,229
6998,3182
6999,26551
6999,35656
7000,4446
7001,30122
7002,36480
7003,263
7003,13100
7003,25172
7003,36151
7004,22303
7004,39406
7004,43242
7006,48700
7007,493
7007,48997
7009,39712
7010,3962
7010,17241
7010,24870
7010,33427
7011,11309
7011,27222
7011,30426
7012,36930
7012,43938
7014,37953
7014,44176
7014,47989
7015,27471
7015,27855
7015,35614
7015,39896
7015,41155
7016,27440
7017,3688
7017,46794
7018,5154
7018,19538
7018,35885
7018,39112
7018,48249
7019,9362
7020,6235
7020,17577
7020,25522
7021,3551
7021,23194
7021,30509
7021,49220
7022,1467
7022,5243
7022,47104
7023,36338
7024,7862
7024,38142
7025,34834
7025,37942
7026,32796
7028,1209
7028,4932
7028,46616
7029,14954
7029,32122
7032,9669
7032,13633
7032,14918
7032,36611
7033,21941
7033,38451
7034,36934
7035,45549
7036,28389
7037,4808
7037,35889
7038,19943
7039,3962
7039,46958
7040,10302
7040,12303
7041,1593
7041,3952
7041,4845
7041,5764
7041,30401
7041,34760
7041,46014
7042,22246
7042,34726
7042,43395
7043,2197
7043,2843
7043,49357
7044,34560
7045,16146
7045,46362
7047,3853
7047,31141
7047,40841
7048,7793
7048,23151
7048,31526
7048,32490
7049,3496
7050,4861
7052,42100
7053,8187
7053,15257
7054,23993
7054,38331
7055,25402
7055,41027
7056,10319
7056,26797
7056,31457
7057,21878
7058,18940
7059,31930
7059,32646
7060,27740
7061,22126
7061,28365
7061,47879
7062,4761
7063,15272
7063,22366
7063,32638
7063,33627
7064,17981
7064,30220
7064,32360
7064,35701
7064,47330
7065,679
7065,15750
7066,2747
7066,9872
7067,15294
7068,11629
7068,45163
7069,28030
7070,8609
7070,26990
7071,17126
7072,37039
7073,4827
7075,2377
7075,3390
7075,5591
7075,41043
7076,15709
7077,40103
7078,9108
7078,28218
7078,42004
7078,44413
7080,35596
7082,6237
7082,6506
7082,39147
7082,40357
7082,44695
7083,18308
7083,33443
7083,38212
7084,34529
7084,36193
7085,29860
7085,30236
7085,47529
7086,12561
7086,38076
7086,46747
7088,41606
7089,1042
7089,4207
7089,22929
7090,20984
7090,42372
7090,48126
7091,20400
7091,35720
7092,15338
7092,39686
7092,44122
7093,33622
7094,14072
7094,30180
7094,39815
7095,9870
7095,47967
7096,2579
7096,14644
7096,27326
7097,12843
7097,14599
7099,33618
7100,43027
7101,9263
7101,15995
7101,26856
7101,40329
7101,45567
7102,6059
7102,10854
7102,38904
7103,1560
7103,28315
7103,49695
7104,5283
7105,2120
7106,16954
7106,27309
7106,41987
7106,45467
7107,41260
7107,49065
7108,36186
7109,1613
7109,38680
7110,16936
7111,17300
7111,18993
7112,22074
7112,26570
7112,36580
7113,31614
7114,15693
7114,44533
7115,23445
7117,12120
7117,42600
7118,23210
7118,25437
7119,37401
7121,38361
7121,47658
7122,23830
7122,49879
7123,20828
7123,38557
7123,42244
7124,38910
7124,46050
7125,6353
7125,11015
7126,27015
7126,41230
7127,8664
7128,22001
7128,22821
7128,44943
7128,47913
7130,16191
7130,25065
7131,31038
7131,37859
7132,27130
7133,14557
7133,16583
7133,37259
7133,46736
7134,40652
7134,43715
7135,25566
7136,49501
7137,7375
7137,37763
7138,46035
7139,47
7139,40451
7140,29849
7140,43066
7141,41107
7142,18003
7142,41571
7143,2138
7143,15485
7143,21173
7144,36197
7145,10920
7145,41883
7145,45172
7146,30056
7146,34334
7147,1421
7148,25055
7148,40563
7148,45145
7150,20383
7150,34232
7150,38159
7150,43032
7151,6430
7151,7367
7151,18821
7151,31794
7151,46930
7152,38768
7152,41837
7154,9071
7154,22142
7154,26023
7154,31779
7154,43760
7155,25684
7157,1222
7157,19392
7157,29224
7157,30252
7158,8005
7158,15770
7158,27823
7159,11836
7159,12325
7159,43927
7160,45141
7161,1585
7161,15612
7161,46224
7162,30261
7162,35621
7163,7127
7164,9467
